Id,Weekly_Sales
1_21_2012-11-09,7512.874794671786
1_21_2012-11-16,7813.719001243507
1_21_2012-11-23,9562.68741669089
1_21_2012-11-30,10003.57118529233
1_21_2012-12-07,11057.945864843616
1_21_2012-12-14,10925.678365002143
1_21_2012-12-21,14544.404557488964
1_21_2012-12-28,8433.229671466797
1_21_2013-01-04,6180.907469056581
1_21_2013-01-11,6891.128676215858
1_21_2013-01-18,6152.406843362864
1_21_2013-01-25,5857.671108884252
1_21_2013-02-01,7694.514390531778
1_21_2013-02-08,8790.550892592035
1_21_2013-02-15,8584.072676198544
1_21_2013-02-22,8118.298164113503
1_21_2013-03-01,7425.212416882658
1_21_2013-03-08,6946.937415583562
1_21_2013-03-15,6363.828459680721
1_21_2013-03-22,6062.1521934559305
1_21_2013-03-29,8046.060373626462
1_21_2013-04-05,7094.933166653468
1_21_2013-04-12,7103.396321588046
1_21_2013-04-19,6082.517813714812
1_21_2013-04-26,5976.038758134938
1_21_2013-05-03,6890.825843732425
1_21_2013-05-10,7105.249500064026
1_21_2013-05-17,6512.975549323271
1_21_2013-05-24,6042.181625604843
1_21_2013-05-31,5414.139232270659
1_21_2013-06-07,6976.466445483082
1_21_2013-06-14,6989.62590761078
1_21_2013-06-21,6896.710311064792
1_21_2013-06-28,6710.616388330997
1_21_2013-07-05,6893.372926625009
1_21_2013-07-12,6941.703482989443
1_21_2013-07-19,7182.0318198812565
1_21_2013-07-26,6623.459530112503
1_22_2012-11-02,7942.78193347234
1_22_2012-11-09,7529.063004440212
1_22_2012-11-16,7823.319301917966
1_22_2012-11-23,10402.2355121533
1_22_2012-11-30,10756.151293063875
1_22_2012-12-07,11942.253202636171
1_22_2012-12-14,11291.23251330414
1_22_2012-12-21,16817.168320244553
1_22_2012-12-28,9152.824534000427
1_22_2013-01-04,8550.530165484666
1_22_2013-01-11,7054.299584640837
1_22_2013-01-18,6263.28686382588
1_22_2013-01-25,6958.372858601149
1_22_2013-02-01,11170.666123666331
1_22_2013-02-08,9929.393969268263
1_22_2013-02-15,9803.691100682694
1_22_2013-02-22,8694.816491693618
1_22_2013-03-01,7884.3012307474655
1_22_2013-03-08,7406.768435472594
1_22_2013-03-15,6675.103440354375
1_22_2013-03-22,6464.3419164603065
1_22_2013-03-29,8537.458463388371
1_22_2013-04-05,7364.83785324807
1_22_2013-04-12,7152.0950744704705
1_22_2013-04-19,6787.191691972455
1_22_2013-04-26,5991.79410769144
1_22_2013-05-03,7574.564046927879
1_22_2013-05-10,7549.049186426339
1_22_2013-05-17,7122.752875266638
1_22_2013-05-24,6684.52580711974
1_22_2013-05-31,8422.417241643116
1_22_2013-06-07,7080.217890602331
1_22_2013-06-14,7137.958188891322
1_22_2013-06-21,6847.544062655643
1_22_2013-06-28,8152.242402375797
1_22_2013-07-05,7321.001991323527
1_22_2013-07-12,6730.4713250442155
1_22_2013-07-19,7125.038921165659
1_22_2013-07-26,6977.01303410772
1_23_2012-11-02,12311.847787996963
1_23_2012-11-09,8983.922736626871
1_23_2012-11-16,10970.250353391695
1_23_2012-11-23,12235.235706298288
1_23_2012-11-30,9668.773969963038
1_23_2012-12-07,22667.62522462748
1_23_2012-12-14,19436.453328330586
1_23_2012-12-21,50750.314048711785
1_23_2012-12-28,12276.757180265682
1_23_2013-01-04,12669.399743790802
1_23_2013-01-11,9839.433747570396
1_23_2013-01-18,9677.758248547885
1_23_2013-01-25,12548.694948543322
1_23_2013-02-01,14239.581230820495
1_23_2013-02-08,14624.085053424991
1_23_2013-02-15,13616.78830332405
1_23_2013-02-22,14622.51781737766
1_23_2013-03-01,11903.001270153125
1_23_2013-03-08,7703.710271829955
1_23_2013-03-15,6666.045855534664
1_23_2013-03-22,7378.710075013187
1_23_2013-03-29,16773.03854871768
1_23_2013-04-05,12096.623745751389
1_23_2013-04-12,8030.125305323956
1_23_2013-04-19,6951.937098139811
1_23_2013-04-26,8357.892849025935
1_23_2013-05-03,12139.677778319445
1_23_2013-05-10,8353.48547386004
1_23_2013-05-17,7392.5803273935835
1_23_2013-05-24,10669.803090902347
1_23_2013-05-31,17390.279969817733
1_23_2013-06-07,8334.362057452063
1_23_2013-06-14,8107.492804287619
1_23_2013-06-21,10414.975035316009
1_23_2013-06-28,16361.045435533222
1_23_2013-07-05,13858.33470635034
1_23_2013-07-12,7154.62361293212
1_23_2013-07-19,10146.73468775154
1_23_2013-07-26,7315.418776525605
1_24_2012-11-02,7665.527251778971
1_24_2012-11-09,6763.256123919672
1_24_2012-11-16,6853.947905794913
1_24_2012-11-23,10641.53763451276
1_24_2012-11-30,8316.217507259986
1_24_2012-12-07,10773.175849306126
1_24_2012-12-14,11088.000352952819
1_24_2012-12-21,18450.886099616564
1_24_2012-12-28,7862.965986628337
1_24_2013-01-04,10804.930732593295
1_24_2013-01-11,4710.463921317209
1_24_2013-01-18,4884.701072113317
1_24_2013-01-25,4571.843185794591
1_24_2013-02-01,7679.911320705435
1_24_2013-02-08,8315.100848347176
1_24_2013-02-15,7432.21481792814
1_24_2013-02-22,7392.263040852528
1_24_2013-03-01,7420.748765920527
1_24_2013-03-08,8015.824034354643
1_24_2013-03-15,6561.356662125096
1_24_2013-03-22,6570.530757026491
1_24_2013-03-29,9607.38476498891
1_24_2013-04-05,7745.787233546976
1_24_2013-04-12,7147.0565492186415
1_24_2013-04-19,6518.469172943179
1_24_2013-04-26,6897.929014173036
1_24_2013-05-03,7528.11499386702
1_24_2013-05-10,6415.626040793913
1_24_2013-05-17,7038.919769660435
1_24_2013-05-24,6442.290756308527
1_24_2013-05-31,11886.812499079146
1_24_2013-06-07,5684.7799033695665
1_24_2013-06-14,6756.862899772413
1_24_2013-06-21,6263.308218260315
1_24_2013-06-28,8708.165928908107
1_24_2013-07-05,8309.924022108193
1_24_2013-07-12,4940.56435967887
1_24_2013-07-19,6607.238077245643
1_24_2013-07-26,6822.916122930207
1_25_2012-11-02,8945.74425714707
1_25_2012-11-09,6555.3766097248745
1_25_2012-11-16,6386.273493504
1_25_2012-11-23,7662.874394033974
1_25_2012-11-30,8149.967669284992
1_25_2012-12-07,9104.99373951162
1_25_2012-12-14,10078.32997700399
1_25_2012-12-21,12312.276503765135
1_25_2012-12-28,6611.568184050407
1_25_2013-01-04,7690.285242234329
1_25_2013-01-11,4978.51873470475
1_25_2013-01-18,5255.761991890755
1_25_2013-01-25,5540.9578181384295
1_25_2013-02-01,7951.805969516832
1_25_2013-02-08,8551.51820103544
1_25_2013-02-15,7298.0847899192195
1_25_2013-02-22,7283.778291060435
1_25_2013-03-01,8010.961706028751
1_25_2013-03-08,7268.847064585798
1_25_2013-03-15,6656.678004914244
1_25_2013-03-22,7144.5631083812505
1_25_2013-03-29,9389.578722997208
1_25_2013-04-05,8981.109098195599
1_25_2013-04-12,6932.0346504747695
1_25_2013-04-19,6548.635779824939
1_25_2013-04-26,6655.381084780482
1_25_2013-05-03,8676.931999986431
1_25_2013-05-10,6011.143772178056
1_25_2013-05-17,6575.953705323476
1_25_2013-05-24,6158.140187725775
1_25_2013-05-31,9171.19140663507
1_25_2013-06-07,5206.043783259418
1_25_2013-06-14,5855.149262566713
1_25_2013-06-21,6385.938488336318
1_25_2013-06-28,8898.718363432923
1_25_2013-07-05,9721.17413552174
1_25_2013-07-12,4836.03538874846
1_25_2013-07-19,6436.595399579553
1_25_2013-07-26,7060.927371461018
1_26_2012-11-02,9007.618736925748
1_26_2012-11-09,5774.972706831997
1_26_2012-11-16,5809.9590492523575
1_26_2012-11-23,7855.111374085951
1_26_2012-11-30,7758.865355110358
1_26_2012-12-07,6242.805135454129
1_26_2012-12-14,7970.84111757317
1_26_2012-12-21,9422.544050837061
1_26_2012-12-28,6468.6010848601845
1_26_2013-01-04,4337.606063363256
1_26_2013-01-11,3797.7491047862372
1_26_2013-01-18,4477.6959784092005
1_26_2013-01-25,4945.895582856488
1_26_2013-02-01,6349.661851252657
1_26_2013-02-08,8502.17254869069
1_26_2013-02-15,6928.866952197845
1_26_2013-02-22,6698.052691992642
1_26_2013-03-01,7364.541930444288
1_26_2013-03-08,6566.984525186188
1_26_2013-03-15,6112.759431086035
1_26_2013-03-22,6609.3747203035255
1_26_2013-03-29,6890.059725663834
1_26_2013-04-05,7151.233908363981
1_26_2013-04-12,5790.80617642711
1_26_2013-04-19,6184.863541330042
1_26_2013-04-26,6347.315791158698
1_26_2013-05-03,5951.99554061752
1_26_2013-05-10,5425.32028879993
1_26_2013-05-17,6144.292799900246
1_26_2013-05-24,5760.05843053084
1_26_2013-05-31,3934.6574402167644
1_26_2013-06-07,4566.161123401043
1_26_2013-06-14,5161.538238339767
1_26_2013-06-21,5434.978223932918
1_26_2013-06-28,4852.4434148606815
1_26_2013-07-05,6358.721978238148
1_26_2013-07-12,4463.68110747487
1_26_2013-07-19,4947.845865633467
1_26_2013-07-26,5908.094493569674
1_27_2012-11-02,2601.43262400066
1_27_2012-11-09,4303.897056244124
1_27_2012-11-16,4465.399364519316
1_27_2012-11-23,7225.380171233616
1_27_2012-11-30,5832.429345037425
1_27_2012-12-07,4739.8507154992485
1_27_2012-12-14,4961.635670429783
1_27_2012-12-21,6952.9413654948985
1_27_2012-12-28,6142.849166801228
1_27_2013-01-04,3057.345401033255
1_27_2013-01-11,2885.2473652539347
1_27_2013-01-18,2497.4103762830637
1_27_2013-01-25,2155.3566316428924
1_27_2013-02-01,4127.97018681277
1_27_2013-02-08,6923.766233824599
1_27_2013-02-15,4579.8884589829
1_27_2013-02-22,5060.011636489099
1_27_2013-03-01,4471.41938286439
1_27_2013-03-08,5142.267395894532
1_27_2013-03-15,5638.62940762939
1_27_2013-03-22,5471.785565279735
1_27_2013-03-29,3648.1370262698965
1_27_2013-04-05,4149.622314650252
1_27_2013-04-12,5039.073944242833
1_27_2013-04-19,5268.462867353667
1_27_2013-04-26,5150.321983764816
1_27_2013-05-03,3833.388358563457
1_27_2013-05-10,4559.001767607749
1_27_2013-05-17,4743.767439496829
1_27_2013-05-24,5162.904392661654
1_27_2013-05-31,3478.5580133656285
1_27_2013-06-07,4559.477916860403
1_27_2013-06-14,4663.433338171535
1_27_2013-06-21,4605.063935486867
1_27_2013-06-28,3991.630815035049
1_27_2013-07-05,2609.04231181493
1_27_2013-07-12,4388.581159848636
1_27_2013-07-19,4353.352541599204
1_27_2013-07-26,4555.368592510319
1_28_2012-11-02,1519.0399345961087
1_28_2012-11-09,4128.308326296224
1_28_2012-11-16,4325.039353286185
1_28_2012-11-23,8099.736424894101
1_28_2012-11-30,5448.042126535476
1_28_2012-12-07,4719.968574518334
1_28_2012-12-14,4468.839103709146
1_28_2012-12-21,5928.516902123586
1_28_2012-12-28,5729.573622704441
1_28_2013-01-04,3551.769158616707
1_28_2013-01-11,2767.7653786655824
1_28_2013-01-18,2358.6776961731184
1_28_2013-01-25,1942.289608026259
1_28_2013-02-01,4039.4197475430246
1_28_2013-02-08,5888.584408160628
1_28_2013-02-15,4930.123205417264
1_28_2013-02-22,4703.994391915558
1_28_2013-03-01,3533.5572385721393
1_28_2013-03-08,4675.793513320192
1_28_2013-03-15,5271.250362443951
1_28_2013-03-22,5290.859046032413
1_28_2013-03-29,2732.4732817874988
1_28_2013-04-05,3912.6403664860723
1_28_2013-04-12,4637.085000924081
1_28_2013-04-19,4535.015661361147
1_28_2013-04-26,4972.930361787211
1_28_2013-05-03,3231.204719227194
1_28_2013-05-10,4536.7146319696585
1_28_2013-05-17,4356.996331356721
1_28_2013-05-24,4525.038828684932
1_28_2013-05-31,3159.3534412986337
1_28_2013-06-07,4572.582496129921
1_28_2013-06-14,4385.320085622663
1_28_2013-06-21,4264.850698345547
1_28_2013-06-28,4030.6359408599874
1_28_2013-07-05,2468.912550141303
1_28_2013-07-12,4371.330178619061
1_28_2013-07-19,4292.718603553261
1_28_2013-07-26,4273.379237728098
1_29_2012-11-02,3010.427251831019
1_29_2012-11-09,4336.792638311307
1_29_2012-11-16,4146.63749276882
1_29_2012-11-23,9014.607976101652
1_29_2012-11-30,5336.007221924025
1_29_2012-12-07,5259.840274955892
1_29_2012-12-14,4509.318916501989
1_29_2012-12-21,10049.217019694312
1_29_2012-12-28,6328.881007453244
1_29_2013-01-04,4575.662823736019
1_29_2013-01-11,3568.958396172508
1_29_2013-01-18,3635.8162499971727
1_29_2013-01-25,3205.067013866452
1_29_2013-02-01,6274.690748186268
1_29_2013-02-08,6533.97517851982
1_29_2013-02-15,5754.069168052268
1_29_2013-02-22,5709.026245022026
1_29_2013-03-01,4551.839021140055
1_29_2013-03-08,5364.306635304483
1_29_2013-03-15,6220.4039131118225
1_29_2013-03-22,5843.762038343452
1_29_2013-03-29,4265.408126289666
1_29_2013-04-05,4327.002458764868
1_29_2013-04-12,4628.240833135803
1_29_2013-04-19,4350.72721607094
1_29_2013-04-26,4490.360553136889
1_29_2013-05-03,4208.96575819345
1_29_2013-05-10,4601.364232148579
1_29_2013-05-17,4385.309963642327
1_29_2013-05-24,4196.275926869664
1_29_2013-05-31,3760.500971972673
1_29_2013-06-07,4572.582496129921
1_29_2013-06-14,4378.975094439951
1_29_2013-06-21,4179.397708107276
1_29_2013-06-28,3850.0790745951795
1_29_2013-07-05,3097.7965047045277
1_29_2013-07-12,4725.476458723589
1_29_2013-07-19,4293.694279852499
1_29_2013-07-26,4242.2519321032605
1_30_2012-11-02,2760.796159287262
1_30_2012-11-09,4340.077307779802
1_30_2012-11-16,3903.1142021951337
1_30_2012-11-23,8583.078409655403
1_30_2012-11-30,4920.89240740276
1_30_2012-12-07,5395.349800933215
1_30_2012-12-14,4962.40061266916
1_30_2012-12-21,7176.766668068399
1_30_2012-12-28,5862.13523192446
1_30_2013-01-04,3766.374426722669
1_30_2013-01-11,3388.9556159368717
1_30_2013-01-18,3558.247400120328
1_30_2013-01-25,2950.0995901641613
1_30_2013-02-01,5836.566025557592
1_30_2013-02-08,6231.378708254188
1_30_2013-02-15,6532.886530222947
1_30_2013-02-22,4890.141196839643
1_30_2013-03-01,5463.510313827316
1_30_2013-03-08,5594.913043269938
1_30_2013-03-15,6007.051778312282
1_30_2013-03-22,6067.245791391653
1_30_2013-03-29,3999.304786157172
1_30_2013-04-05,4157.954103571553
1_30_2013-04-12,4567.346706416593
1_30_2013-04-19,4399.940338184859
1_30_2013-04-26,4363.594506090408
1_30_2013-05-03,3968.8906437301353
1_30_2013-05-10,4614.919028528933
1_30_2013-05-17,4341.50654683705
1_30_2013-05-24,4181.958404695885
1_30_2013-05-31,3956.727066731422
1_30_2013-06-07,4869.397798831178
1_30_2013-06-14,4371.6722614708115
1_30_2013-06-21,4196.943908492152
1_30_2013-06-28,4303.471050486103
1_30_2013-07-05,3084.8925754230054
1_30_2013-07-12,5000.57140646532
1_30_2013-07-19,4313.7619685856225
1_30_2013-07-26,4173.8103973656125
1_31_2012-11-02,2446.7109939366446
1_31_2012-11-09,4265.516335776862
1_31_2012-11-16,3699.8018870265164
1_31_2012-11-23,6986.58300421125
1_31_2012-11-30,4768.198814556849
1_31_2012-12-07,6851.434465625767
1_31_2012-12-14,5701.382852193356
1_31_2012-12-21,11353.141245070081
1_31_2012-12-28,5774.443389680568
1_31_2013-01-04,3807.5538299447735
1_31_2013-01-11,3472.705579823888
1_31_2013-01-18,3666.641056726879
1_31_2013-01-25,4216.877417983566
1_31_2013-02-01,5475.039985753474
1_31_2013-02-08,6075.862400755287
1_31_2013-02-15,7487.524958990408
1_31_2013-02-22,4998.334206025094
1_31_2013-03-01,4417.3267800724125
1_31_2013-03-08,5552.347903550098
1_31_2013-03-15,5909.2645841627245
1_31_2013-03-22,6119.594248446827
1_31_2013-03-29,4708.080087717674
1_31_2013-04-05,5107.024299898254
1_31_2013-04-12,4563.30387436117
1_31_2013-04-19,4293.485287979955
1_31_2013-04-26,4178.521296582289
1_31_2013-05-03,3725.745284679502
1_31_2013-05-10,4693.666119849463
1_31_2013-05-17,4341.50654683705
1_31_2013-05-24,4148.754547315315
1_31_2013-05-31,5115.810079227905
1_31_2013-06-07,5115.109640074386
1_31_2013-06-14,4371.6722614708115
1_31_2013-06-21,4173.862197610274
1_31_2013-06-28,4625.568222038697
1_31_2013-07-05,2809.0842814324415
1_31_2013-07-12,6649.248769917702
1_31_2013-07-19,4600.070685546518
1_31_2013-07-26,4608.301528224358
1_32_2012-11-02,5981.99053031712
1_32_2012-11-09,5420.33478863905
1_32_2012-11-16,3698.6558622822995
1_32_2012-11-23,8364.051616320527
1_32_2012-11-30,4179.863202215472
1_32_2012-12-07,8831.706852332085
1_32_2012-12-14,11859.349645525881
1_32_2012-12-21,32331.342265666546
1_32_2012-12-28,7321.355596235929
1_32_2013-01-04,4750.164708857672
1_32_2013-01-11,4044.2711593809236
1_32_2013-01-18,3968.053140293511
1_32_2013-01-25,4224.961321333589
1_32_2013-02-01,8285.193340423772
1_32_2013-02-08,9427.444016136571
1_32_2013-02-15,9764.749345867682
1_32_2013-02-22,6382.411704443434
1_32_2013-03-01,6258.015825201573
1_32_2013-03-08,6022.25316325107
1_32_2013-03-15,6323.599905377005
1_32_2013-03-22,6283.69454320788
1_32_2013-03-29,9222.796624202416
1_32_2013-04-05,4707.33331056554
1_32_2013-04-12,4572.200312796539
1_32_2013-04-19,4310.1221455716
1_32_2013-04-26,4177.940573510958
1_32_2013-05-03,6678.285914584138
1_32_2013-05-10,5200.164563174363
1_32_2013-05-17,4406.427500256868
1_32_2013-05-24,4212.328772042562
1_32_2013-05-31,4852.897159422752
1_32_2013-06-07,5223.202542086032
1_32_2013-06-14,4450.4193527913385
1_32_2013-06-21,4496.532930605807
1_32_2013-06-28,7307.418163533367
1_32_2013-07-05,5961.451487849924
1_32_2013-07-12,7027.653185583163
1_32_2013-07-19,4915.012722348236
1_32_2013-07-26,5039.033356491399
1_33_2012-11-02,7265.504182151987
1_33_2012-11-09,5402.742248722332
1_33_2012-11-16,4027.630979891027
1_33_2012-11-23,8527.662958886605
1_33_2012-11-30,3648.9728287580497
1_33_2012-12-07,8173.548091127986
1_33_2012-12-14,9819.54558411662
1_33_2012-12-21,13608.874258240547
1_33_2012-12-28,6242.989552261502
1_33_2013-01-04,9971.398735279097
1_33_2013-01-11,4241.379602496786
1_33_2013-01-18,3744.8423761331646
1_33_2013-01-25,3932.2419084903127
1_33_2013-02-01,8079.902245113357
1_33_2013-02-08,8020.6051173084115
1_33_2013-02-15,7760.056843647457
1_33_2013-02-22,6905.462402864133
1_33_2013-03-01,5753.682004467568
1_33_2013-03-08,6373.074132440214
1_33_2013-03-15,6876.691972407771
1_33_2013-03-22,8718.162293810812
1_33_2013-03-29,7637.140278068713
1_33_2013-04-05,7187.2754579428365
1_33_2013-04-12,5759.74057591446
1_33_2013-04-19,5845.092465686336
1_33_2013-04-26,6489.249312785786
1_33_2013-05-03,6011.788077317467
1_33_2013-05-10,5394.567034732681
1_33_2013-05-17,4454.27384439844
1_33_2013-05-24,4686.8004482391425
1_33_2013-05-31,11570.421559966266
1_33_2013-06-07,7619.334950499098
1_33_2013-06-14,5046.427913490996
1_33_2013-06-21,4827.459342302205
1_33_2013-06-28,7784.810733002832
1_33_2013-07-05,5964.816040491394
1_33_2013-07-12,7321.26240878532
1_33_2013-07-19,4998.847469285464
1_33_2013-07-26,5692.190736058299
1_34_2012-11-02,10053.814433967911
1_34_2012-11-09,6435.734762348346
1_34_2012-11-16,4940.21307972172
1_34_2012-11-23,9381.04880893086
1_34_2012-11-30,3701.7226113021593
1_34_2012-12-07,9847.17145014261
1_34_2012-12-14,10411.495500427642
1_34_2012-12-21,11568.490132572579
1_34_2012-12-28,6583.200030188253
1_34_2013-01-04,17519.808397915724
1_34_2013-01-11,5052.4260311187745
1_34_2013-01-18,5178.388952457157
1_34_2013-01-25,5430.194273435228
1_34_2013-02-01,8591.658118467036
1_34_2013-02-08,9571.607679503915
1_34_2013-02-15,8144.736602180134
1_34_2013-02-22,7489.410160144771
1_34_2013-03-01,10468.163362447189
1_34_2013-03-08,8141.968587323313
1_34_2013-03-15,7467.408859135055
1_34_2013-03-22,7979.0143231185775
1_34_2013-03-29,9889.090883458566
1_34_2013-04-05,11026.400700155096
1_34_2013-04-12,8635.101897177903
1_34_2013-04-19,9758.814166406777
1_34_2013-04-26,8753.008078945557
1_34_2013-05-03,10962.594019698303
1_34_2013-05-10,6147.864706097637
1_34_2013-05-17,5017.864602052771
1_34_2013-05-24,5372.023070095707
1_34_2013-05-31,10214.312780702623
1_34_2013-06-07,8669.323122766598
1_34_2013-06-14,5285.001224496971
1_34_2013-06-21,6295.259087061168
1_34_2013-06-28,8511.69985260464
1_34_2013-07-05,11486.050997118264
1_34_2013-07-12,9522.019759095077
1_34_2013-07-19,6882.849603997831
1_34_2013-07-26,6457.671350340434
1_35_2012-11-02,3667.273039651999
1_35_2012-11-09,8798.098328728136
1_35_2012-11-16,3416.560938570186
1_35_2012-11-23,7870.223257859094
1_35_2012-11-30,3473.3187936101717
1_35_2012-12-07,8496.82672217342
1_35_2012-12-14,8392.610594528309
1_35_2012-12-21,4973.6188666696335
1_35_2012-12-28,6272.9286392285185
1_35_2013-01-04,8803.94389006992
1_35_2013-01-11,8139.049659541829
1_35_2013-01-18,4968.256374307324
1_35_2013-01-25,6350.254328710191
1_35_2013-02-01,3224.4905952014637
1_35_2013-02-08,5564.663919539953
1_35_2013-02-15,7174.692808632065
1_35_2013-02-22,8004.990987883005
1_35_2013-03-01,5208.749443559544
1_35_2013-03-08,7229.832643895729
1_35_2013-03-15,10258.387034525378
1_35_2013-03-22,7303.004589174573
1_35_2013-03-29,7335.993657278204
1_35_2013-04-05,5151.59231045854
1_35_2013-04-12,8531.004560346613
1_35_2013-04-19,9249.461891869842
1_35_2013-04-26,7388.3306984018855
1_35_2013-05-03,5300.435199884213
1_35_2013-05-10,8542.777073218851
1_35_2013-05-17,5468.1057504444425
1_35_2013-05-24,5485.837663888136
1_35_2013-05-31,8245.827919544485
1_35_2013-06-07,10211.126004859638
1_35_2013-06-14,5619.833853787617
1_35_2013-06-21,5880.982662115147
1_35_2013-06-28,7175.172490392557
1_35_2013-07-05,5785.063203517019
1_35_2013-07-12,10229.679077341929
1_35_2013-07-19,7412.897897923518
1_35_2013-07-26,7376.615327349749
1_36_2012-11-02,2236.9403860020666
1_36_2012-11-09,12105.79198373109
1_36_2012-11-16,3178.462522347319
